评论时间,姓名,点赞数,评论内容
2020-02-25,一杆98kovo,1,可以开发一个钉钉圈或者钉钉空间	
2020-02-25,吼嘿吼嘿红,1,wc40万粉的2级号??????	
2020-02-25,V-蓝天天,1,我亲爱的钉钉～看在我两个手机都给了你五星好评（没分期）的份上，学学隔壁学习通，崩一次成吗[doge][笑哭][OK]	
2020-02-25,Yi989--,1,不务正业[嫌弃]	
2020-02-25,是筱雨姐姐哦,1,?????五星好评(通缉)	
2020-02-25,末代皇帝唐纳德,1,好就好在他真tm方便差作业	
2020-02-25,你让我尴尬,1,我钉钉响了，我尼玛不玩了[doge]	
2020-02-25,七曜www,1,完了，钉钉又响了	
2020-02-25,Nijewwkr,1,没有郭汉互译，??8用了。	
2020-02-25,咸鱼翻车吗,1,阿里爸爸认输了，造反成功[doge]	
2020-02-25,JO-MR,1,记住你们是个工作，学习的正经软件，整天整这些花里胡哨的，一星好评了[doge][doge][doge]	
2020-02-25,改名称花了我六枚硬币,1,钉钉：大家好，我是五年练习生，喜欢唱跳rap，希望全民制作人们喜欢我[tv_坏笑][tv_坏笑][tv_坏笑]	
2020-02-25,记录昆明,1,爬爬爬	
2020-02-25,Qsづ语梦,1,我的QQ突然不香了	
2020-02-25,御坂10604号,1,唱的好，所以我选择QQ[热词系列_妙啊]	
2020-02-25,子昂z丶,1,你就是馋我的星星[抠鼻]	
2020-02-25,绝望神域,1,已经给五星了，因为我们学校不用钉钉[OK]	
2020-02-25,-孤品-,1,钉钉，你飘了[口罩]	
2020-02-25,Star绮罗生,1,妙啊！看得我想打五星了[doge]	
2020-02-25,乃子强与火钳杨,1,尿啊！！！！！！	
2020-02-25,DC马梦起夢马,1,"功能介绍:
密聊，无痕模式，阅后即焚。点击  联系人&lt;发消息&lt;+号&lt;左滑 密聊  也可点击 客户端消息页&lt;密 发起
勋章，手机端显示，可佩戴，可互赠，超级勋章加特效。点击  我的&lt;发现&lt;勋章 
AI翻译，跨服聊天最为致命。点击 联系人&lt;发消息&lt;右上↗三点&lt;AI实时翻译设置&lt;勾选√ &lt;收发 实时翻译
智能工作助理，充分实现当爸爸的梦想。消息页，搜索框&lt;输入 智能工作助理&lt;可设置各种提醒&gt;。群里也可以设置 机器小秘书
斗图，让你迅速被老师老板拉黑的有效工具。点击 聊天页面的+号&lt;找到 表情图[笑]&lt;GIF，开始作死
圈子，贵校，贵司，贵圈的乌托邦，请善待。点击 我的&lt;圈子&lt;加入创建
备注:新功能可在我的&lt;设置&lt;关于钉钉&lt;新版本介绍获取，顺便还能评分哟[doge]	"
2020-02-25,搦安,1,在？商量个事？？咱把直播的声音换一个好不好，我在那吃饭呢，群里一会有人签个到，吓得我一会拿一下手机，饭都吃不下去了。[doge][doge]	
2020-02-25,我是黎飏,1,说得我有点心动了怎么回事[微笑][微笑][微笑]	
2020-02-25,钉钉Dingthlk,1,在？考虑一下50万女装？[吃瓜][吃瓜][吃瓜]	
2020-02-25,正在找空的白,1,"钉钉一点也不好
这里建议您卸载哦~亲	"
2020-02-25,笙歌十里z,1,曲线救国？？？[doge][doge]	
2020-02-25,曜良Tian,1,你说钉钉秒不秒，五星分期少不了[妙啊]	
2020-02-25,无尘Wucen,1,鬼畜区，出来干活啦！长得像燕子一样的蝙蝠出来送素材啦[tv_目瞪口呆][tv_目瞪口呆][tv_目瞪口呆]	
2020-02-25,偏灯duuu,1,2D的恐惧---3D的恐惧！ 新的恐惧增加了！	
2020-02-25,北瓜颗粒酱,1,为了挽救软件的差评，钉钉成功变成up主	
2020-02-25,圣萌太子,1,钉三多好可爱	
2020-02-25,-Zyu-,1,这看起来是钉钉整活  其实是阿里巴巴社交软件翻身的机会  当年输掉了与微信的竞争 这次抓住机会了[微笑]	
2020-02-25,98952795258_bili,1,woc钉钉变成聊天软件了？？？	
2020-02-25,禉汐ツ,1,我去给你分期付星了，问就是刚上完课[嫌弃]	
2020-02-25,随便起个啥名儿吧,1,钉钉教坏小孩石锤了	
2020-02-25,皮卡丘-PIKACHU,1,能让我自闭	
2020-02-25,张Mre,1,有些4级号，看着自己快到5级，就到处叫帅气小哥哥，美丽的小姐姐骗赞，真是不要脸，你们说是吧，帅气小哥哥，美丽的小姐姐[doge][doge][doge]     另外钉钉真棒	
2020-02-25,------取啥名好------,1,天道好轮回，苍天饶过谁，没想到我也要用钉钉[笑哭]	
2020-02-25,丁祎,1,给五星吧！	
2020-02-25,林多多不想挂科,1,不好意思，我们现在除了拿他上网课……别的功能没心情发掘……	
2020-02-25,噼里啪啦咔咔咔咚,1,？？？逆子飘了	
2020-02-25,我赌你q没子弹,1,"你说钉钉有啥好
分期付款少不了[doge]
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆
★☆☆☆☆	"
2020-02-25,LUALUO酱,1,钉钉天天不务正业 我喜欢[妙啊][doge]	
2020-02-25,我骄傲了吗_没有,1,这些对只上直播的学生有什么用！	
2020-02-25,胆小并且能吃,1,你说钉钉有啥好，网课作业少不了	
2020-02-25,呆毛丢了の王,1,钉钉居然涨了二倍粉[热词系列_三连]	
2020-02-25,请把小熊还给我へ,1,你说钉钉有啥好？钉钉屁股 是块宝！	
2020-02-25,白糖Official,1,下次唱晚安喵吧[滑稽][滑稽]	
2020-02-25,我劝这个年轻人,1,不务正业的官方[doge]	
2020-02-25,崩坏粉丝赛高,1,只要学校不搞网课我会爱死这个软件	
2020-02-25,是屑猪蹄子awa,1,"钉钉还能玩这个？
钉钉不是我们老师的打卡检查作业的工具么[妙啊]	"
2020-02-25,BlackWhite黑白01,1,原来钉钉就是一个鬼畜软件[doge]	
2020-02-25,路过的cyak,1,不务正业，别听他的评分上来了怎么办	
2020-02-25,支付宝Aliplay,1,"看我心情好，就给你五星好评吧！(求翻)
@钉钉DingTalk	"
2020-02-25,某科学の日向,1,这这这咋还鬼畜上瘾了？	
2020-02-25,海皇死喂油,1,钉钉沉迷鬼畜不能自拔？？[doge]	
2020-02-25,濃いスープ,1,就冲vivo的钉钉能分屏了，我给五星	
2020-02-25,单身鼠,1,那我也不要	
2020-02-25,粉某_,1,我们要的是上次的小姐姐，不是谷歌娘[doge]	
2020-02-25,金铋,1,奇怪的公关增加了[热词系列_知识增加]	
2020-02-25,平安环保,1,钉钉屁股是块宝[doge]	
2020-02-25,X-期期艾艾琳琳,1,我喜欢你的动图，要是能直接保存就好了[doge][doge][doge]	
2020-02-25,靓仔很可爱,1,当我听这个视频第一声的时候，我的钉钉真的响了[囧]	
2020-02-25,假装不得瑟,1,貌似QQ都能做到[doge]	
2020-02-25,熊猫有个f,1,我一直有个问题想问你：你说我上课给老师点了1万个赞，老师能不能查出来是我点的赞	
2020-02-25,花开花败花归尘,1,小姐姐呢？？我要听小姐姐唱！！	
2020-02-25,Bili_271583031,1,大多数学生都在钉钉上网课，而哔哩哔哩又是学生聚集地之一，于是钉钉在哔哩哔哩上大肆宣传学生使用钉钉的好处。但是，你以为这样我就会打五星了吗？我恨不得体验不到这些好处！	
2020-02-25,温柔的殺猪刀,1,爸爸来看看闺女今天又整哪出～[doge]	
2020-02-25,天下无幻笛,1,这孩子想升级想疯了吧，趁着等级还比我低踹一脚[吃瓜][吃瓜]	
2020-02-25,水族老楚,1,放心给你五星了，因为我给学习通一星[滑稽][滑稽][滑稽]	
2020-02-25,微笑着离去,1,"你说钉钉有啥好，不是蝙蝠是会“抢”
B站里面务正业，鬼畜区里寻爸爸
辛苦肝剧压父亲，祖安对线秀观众
老师家里直播间，唱跳rap真开心
学生家里卢本伟，打牌吃鸡哪能少
本是5岁小灵童，却会学“蚊”钉钉钉
直播间里唯诺诺，应用商店重拳击
五星好评如潮水，分期付款支付宝
[热词系列_真香][2233娘_耶]	"
2020-02-25,不2不叫周淑跆,1,还来整活	
2020-02-25,昵称被管理清了,1,趁热乎着赶紧吃了，凉了就不好了[doge][doge]	
2020-02-25,路厌君,1,有一说一钉钉比云视讯这玩意好用多了	
2020-02-25,一只辣子友,1,逆子！你的粉丝数要超过阿里粑粑了！	
2020-02-25,husky223341,1,这！！！高产似那啥⊙?⊙？[tv_doge][tv_doge]	
2020-02-25,磕学家磕磕磕,1,这个小东西怪可爱的[妙啊]	
2020-02-25,一只辣子友,1,你咋这么能整活？？！	
2020-02-25,金溟ACCEL,1,[热词系列_知识增加]来鬼畜区，别做软件了[热词系列_打卡][热词系列_三连]	
2020-02-25,杰克6948,1,话说钉三多怎么从一张纸片变3d模型了[囧]但是等级还是2级[吃瓜]	
2020-02-25,咩有办法,1,不务正业[doge]	
2020-02-25,秋风枯萧,1,说实话，只要不上网课，钉钉这个软件其实挺好的。	
2020-02-25,秋本芜栖子,1,在？为啥这么高产？	
2020-02-25,父大眼睛,1,要不你直接转行当鬼畜区up主吧[doge]	
2020-02-25,岩永琴子官方老公,1,你说钉钉有啥好，卸载五星分期付[doge][doge]	
2020-02-25,琛木,1,我现在听到钉钉的声音我就胸闷气喘。[囧][阴险]（但是表情包给好评）	
2020-02-25,第十一号唱片,1,搞的我这个不在钉钉上网课的都想下载一个[tv_doge]	
2020-02-25,塚本-八云,1,你说这些不管用，五星分期没得跑[笑][笑][笑]	
2020-02-25,落日晨霞,1,用不上，谢谢[妙啊][doge]	
2020-02-25,松坂和砂糖酱,1,建  议  改  成  ：钉  钉  他  吗  有  什  么  好	
2020-02-25,Bili_376100900,1,"不是小姐姐唱 不是我想要的钉钉(没错 我就是馋可爱的小姐姐[doge][doge][害羞])
[热词系列_知识增加]	"
2020-02-25,Bili_376100900,1,"你说钉钉啥都好，一星好评不能少[doge]
[热词系列_你币有了]但是?????没有
[热词系列_知识增加]	"
2020-02-25,英俊秋刀鱼,1,奇怪的一星增加了[doge][热词系列_知识增加]	
2020-02-25,钉钉DrngTalk,1,你说这个钉钉有啥好的?？[奸笑][奸笑]	
2020-02-25,伊势,1,我想被钉钉包养[崩坏3_糖葫芦][崩坏3_路过][崩坏3_魔法少女]	
2020-02-25,姑苏越,1,在一群吃播推荐里又看到你了[热词系列_知识增加]	
2020-02-25,时光的声音,1,"读书时有三个愿望，
一个是能不去学校上课，
二个是能玩手机，
三个是能看直播，
感谢钉钉把三个愿望一次满足了，[笑][笑][笑]	"
2020-02-25,Inosuke_,1,觉得没有之前小姐姐唱的好听[doge]	
2020-02-25,厦门虚拟航空官方-1257,1,奇怪的功能增加了[doge][doge][doge]	
2020-02-25,我是萌新-瑟瑟发抖,1,可惜你说的这些功能QQ全有，你有的QQ有，你没有的QQ也有	
2020-02-25,小疯魔-A,1,钉钉我爱死了，可惜我用的是动静贵州[吃瓜]	
2020-02-25,拾肆灬,1,感谢钉钉为鬼畜区注入了新鲜活力[doge]	
2020-02-25,-诺艾尔--,1,五星好评，一次结清！（分五个号给）	
2020-02-25,Jcococ,1,哦吼？申请对线？朕的中门对狙大军呢？	
2020-02-25,木真呐lalala,1,你说钉钉有啥好?一星好评真不少[tv_doge]	
2020-02-25,老王emmm,1,我寻思你说的这些企鹅不都有?还是说你的意思是你原本想错做一个类似企鹅的聊天软件，发现打不过别人，才附带的网课软件?那你软件投教育区？给你1?好评你不亏啊	
2020-02-25,蘑菇AKS26,1,哈哈哈哈我想听软妹版的!	
2020-02-25,剧毒的KCN,1,围观蝙蝠～	
2020-02-25,梦落灰常暖,1,"打分错误示范：
★☆☆☆☆（第一天）
★☆☆☆☆（第二天）
★☆☆☆☆（第三天）
★☆☆☆☆（第四天）
★★☆☆☆（第五天手滑了[doge]）
打分正确操作：
☆☆☆☆☆（第一天）
☆☆☆☆☆（第二天）
☆☆☆☆☆（第三天）
☆☆☆☆☆（第四天）
★☆☆☆☆（第五天手滑了[doge]）	"
2020-02-25,故事乡_,1,总感觉哪里不对，你们可爱的小姐姐呢，没有小姐姐五星就分期了啊[doge]	
2020-02-25,R9默秒全,1,整活钉[笑哭]	
2020-02-25,丶夏瑞丿,1,QQ微信也有[doge]而且家长不会知道密码	
2020-02-25,火药有点甜,1,我想要那位姐姐的声音[微笑][微笑][微笑]	
2020-02-25,喵桑丶小奈比,1,好就好在好tmlgb	
2020-02-25,HarlemonicaX,1,木大木大木大！分期好评当赏，而且我选择telegram	
2020-02-25,派大木有星,1,真就步入鬼畜无法自拔了？	
2020-02-25,一叶知秋David,1,用心做鬼畜，用脚做软件[doge]	
2020-02-25,天方神明,1,？？？四十万了？！前排！！！！[doge] @阿里巴巴 [妙啊]	
2020-02-25,三人行必有我尸焉,1,完了，钉钉上瘾了[doge]	
2020-02-25,眉目满星船_,1,钉钉你要出道了？	
2020-02-25,正经的瓜皮酱更新了吗,1,关键要我冲VIP啊，你看我B站都不是大会员能给你开个VIP嘛	
2020-02-25,塔达林の高阶领主,1,我等着那些大佬对线了，我倒想看看他们这次能怎么填次[吃瓜][吃瓜][吃瓜]，看看到底是道高一尺还是魔高一丈	
2020-02-25,北沐晨,1,原来的女声呢?[小电视_嘟嘴]	
2020-02-25,枫叶Gesar,1,真成了鬼畜区官方了么	
2020-02-25,小德老做梦,1,各路商界大佬齐齐捧场，钉钉艳福不浅啊[滑稽]	
2020-02-25,Guderian锰男,1,最近网上老是有人问：钉钉是个什么东西。我打开电脑一查，这电脑没有联网。歪歪斜斜的每幕上都写着“钉钉”几个字，我横竖睡不着，仔细看了半夜，才从字缝里看出来，满屏上都写着两个字“吃人&#34;！（转）	
2020-02-25,随性的鹤轩呀,1,这么正经的软件，拿来学习可惜了[蛆音娘_摇头]	
2020-02-25,匀圆周方向圆心,1,应该是疯了[2233娘_困惑]	
2020-02-25,真正的-Frisk,1,晚上木有夜宵吃，整个野味不知道是燕子还是蝙蝠（钉钉）。反正吃到嘴里都是肉，奥力给干啊兄弟们	
2020-02-25,给一口啵唧,1,你别待在学习软件区了钉钉改营销手段吧比如钉哩钉哩	
2020-02-25,已過期,1,给你一颗心星，是因为找不到零星在哪。[妙啊]	
2020-02-25,武亟,1,"歌词：

你说钉钉有啥好
密聊爸妈看不到  
 
阅后即焚就是飒
谁翻记录也不怕
 
除了这个还有啥
互赠尊贵的勋章 

与众不同的头像
鹤立鸡群在荡漾

你有我有大家有
一天一换好嗨哟

老外找我钉钉聊  
A  I  翻译任你唠 

N 国语言随便翻
走遍天下不翻船

智能助理真是妙
又有耐心又会教

群聊把图天天斗   
疯狂刷屏我爱豆

你有目标我也有 
一个亿也可以有

听说你我是同好 
兴趣圈子搞一搞

你说钉钉妙不妙
多少功能不知道	"
2020-02-25,84752476934_bili,1,没小姐姐声音，五星好评分期了	
2020-02-25,伴浪丶,1,老师还能看见你直播看了多久，真好 。	
2020-02-25,爱喝酒的小仙女2,1,我信你的鬼，差点被你圈粉了[doge]	
2020-02-25,渡鸦已死,1,整活第一名	
2020-02-25,霞光之余,1,完了，公司都闷出病了。	
2020-02-25,路过的阿兹克先生,1,高产似母猪，七天又一次，除了有点短，钉钉是快男[妙啊]	
2020-02-25,开泪陌夜曲,1,中门对狙预定qwq[热词系列_知识增加][热词系列_你细品][热词系列_可以]	
2020-02-25,假发贩子琦玉,1,钉钉，著名鬼畜区up主[微笑]	
2020-02-25,油炸煎烤栗子,1,来人对线	
2020-02-25,英俊潇洒的哈士奇,1,钉钉真的很好，不认识更好[囧]	
2020-02-25,翊白何年何月才会有猫,1,有一说一，这个3D形象没2D的有灵魂	
2020-02-25,lastvillage,1,还是希望叮三多不要一味迎合大众吧，勿忘初衷！[爱心]	
2020-02-25,北辰星雨,1,简直高产似那啥，我都快不好意思白嫖了	
2020-02-25,吃小孩的锦鲤,1,[热词系列_知识增加]奇怪的钉钉视频增加了	
2020-02-25,龟鹤夫妇与疯狗,1,这营销  鬼鬼	
2020-02-25,小土zeromalpe,1,"你说钉钉有啥好
“蝙蝠”屁股是块宝[doge]	"
2020-02-25,易树烊光,1,好我算是看明白了，这是个安利视频！！[喜极而泣]	
2020-02-25,赵白话,1,你一天不整活就浑身难受是不是[口罩]	
2020-02-25,漫天星尘_Stardust,1,"希望某天打开是404NotFound
[热词系列_知识增加][热词系列_知识增加]	"
2020-02-25,千賀乃chikano,1,我还以为钉钉只能上网课	
2020-02-25,Luminous陌陌伊,1,把小姐姐的声音还回来啊岂可修（含泪一星★☆☆☆☆）[tv_大哭]	
2020-02-25,梦晨晨晨,1,很不错  那就0星好评	
2020-02-25,碧鹓苍韵,1,你这是想气死你爸[喜极而泣]	
2020-02-25,没钱der没钱,1,"你整些花里胡哨的
老师一个也不让搞	"
2020-02-25,逗B不解释,1,你们钉钉项目组干脆考虑下专职鬼畜卖唱吧 [滑稽]	
2020-02-25,一言为定丿,1,@阿里巴巴 你看这逆子还在搞事情，就算你送它大会员，他还是要整活超过你的粉丝数！兄弟，不如送我吧，我不跟你抢粉丝！	
2020-02-25,顾离mmm,1,钉钉铛钉钉铛，又要上课狼。[大哭]	
2020-02-25,终将沦为社畜的比企谷,1,淦，不好听[无语][无语][无语]	
2020-02-25,suopool,1,打广告，直到看到罗小黑战记《晚安喵》歌词我选择了三连。。。。。。。。。	
2020-02-25,landgrave丶,1,后面加个的字就真实[奸笑][奸笑]	
2020-02-25,青蓝格,1,你说钉钉有啥好，分期付款少不了[doge][doge]	
2020-02-25,glorypath丶,1,今天见识了某软件的连续崩之后，突然觉得你这家伙还挺棒的[doge]	
2020-02-25,君子丶啊啊啊啊啊,1,釘釘C位出道	
2020-02-25,花花12580,1,下次一钉！[热词系列_知识增加]	
2020-02-25,请_喊我去学习,1,鬼畜区up主实锤了[捂眼][捂眼][捂眼]	
2020-02-25,能够握紧着就别放了,1,别叫钉钉了，叫duangduang吧，真的。	
2020-02-25,影森河,1,一星好评[惊喜]	
2020-02-24,倾听那一年花落,1,怎么又是你，这几天刚注册帐号，每次开屏都看到一只黑色的蝙蝠[热词系列_知识增加]	
2020-02-24,不投币应该没什么吧,1,钉钉，一生的信仰[微笑][微笑][微笑]	
2020-02-24,lai1986,1,最近KPI提高了多少？？	
2020-02-24,还有硬币呢嚯嚯嚯,1,那个翻译功能我很喜欢	
2020-02-24,六个币就改了个这东西,1,这么多好用又齐全的功能：不仅能群聊，还能加密聊天，等等一系列的人性化设计，在这个浮躁的社会中，在人们敷衍了事已成习惯的社会中，能有这么一款用心制作，用心经营的软件真的是app界的一股清流，所以，帮我跟隔壁腾讯说一声，他们家tim和微信真好用[妙啊]	
2020-02-24,MRヽ逐风,1,"钉钉到底能干啥？
打卡，直播，上网课[妙啊]	"
2020-02-24,蚊子小文子,1,你就是一个办公软件，整这么多花里胡哨的干嘛[嫌弃]	
2020-02-24,StarrySky满天星,1,钉钉招的全是整活员工[笑哭]	
2020-02-24,無名rhythm,1,我开心的去搜了个表情包，把小华打进去，给我弹出来一个摸女孩子头的表情包[酸了][酸了]我要给你差评！！！	
2020-02-24,乖巧可爱能祸祸,1,钉钉去拜把兄弟去，学习通，知到，中国大学mooc都来叫我爸爸好不好	
2020-02-24,斯蒂芬23211,1,你说钉钉妙不妙，天天打卡要上吊	
2020-02-24,唯恋椎名真白,1,都不投币，让他一直二级，然后我们就可以一直欺负他了[偷笑][doge][滑稽]	
2020-02-24,废柒酱,1,你说钉钉有啥好，每日一星多不了[妙啊][热词系列_知识增加]	
2020-02-24,威龙Q,1,你还哟[doge]	
2020-02-24,一生单推Mea,1,不管你有多少好，五星分期走一套	
2020-02-24,MC终究是梦,1,给我钉上去！！！[热词系列_妙啊]	
2020-02-24,火炬镰刀兵,1,看了评论    这难道就是公司版甄嬛传[tv_思考][tv_思考][tv_思考]	
2020-02-24,中二泷,1,我好像可以不用钉钉诶	
2020-02-24,砸瓦穞多,1,看直播的老师直播别的老师的直播直播别的老师[热词系列_知识增加]	
2020-02-24,蕾姆-永远滴神_,1,刚来b站，这就是鬼畜吗，????i了	
2020-02-24,包包何时有眼睛,1,请问直播看回放开倍速，时长怎么计算的[酸了][酸了][酸了]	
2020-02-24,弥釉酱,1,为了拯救低迷的评分，你们团队真是拼了[doge]	
2020-02-24,白-槿,1,分期是肯定的，现在一星，等开学了给你四星，宁看行8行[doge]	
2020-02-24,棘你太美丶,1,哎哟，又葛这给我整活呢	
2020-02-24,小余同学u,1,不是小姐姐本人亲自唱的差评，本来整活之前我就给过5星好评一次付清，现在在考虑要不要再分期评5次了[妙啊]	
2020-02-24,任潜渊深莫测,1,钉钉别去当网课软件了，来B站音乐区当up主，我们三连养你。[doge]	
2020-02-24,白-槿,1,在？抽他一亿个人封号？	
2020-02-24,小酒久7481,1,终于来了[吃瓜][2233娘_喝水][洛天依_吃包群众][小A和小B_喝茶][蛆音娘_吃瓜群众]	
2020-02-24,Toga-Himiko,1,感觉我要放弃QQ去钉钉了[喜极而泣][热词系列_知识增加]	
2020-02-24,无聊bu无聊,1,评论区肯定又是一群小闪电，呵！	
2020-02-24,牙吃多了-糖会疼,1,明天就六级了，有啥感想	
2020-02-24,一迹亚一,1,你说的功能我都懂但是怎么解除禁言啊已经被禁两个星期了[无语]	
2020-02-24,严丶莉莉,1,叫爸爸的那个小姐姐呢？？[tv_大哭][tv_大哭]	
2020-02-24,Duang里猫,1,为啥你还是lv2	
2020-02-24,小-吉-炖-蘑-菇,1,这么可爱的钉钉，唉，我们网课为啥就不上它呢[doge]？学习通每天服务器DYM，还让不让人上课了？（大学狗的怒吼）	
2020-02-24,丘湫,1,钉钉你不行了，给你加个鸡腿[鸡腿][鸡腿][热词系列_知识增加]	
2020-02-24,Haze是阿兹啊,1,我决定给你疯狂刷五星	
2020-02-24,宫崎月蠡,1,干啥啥不行，整活第一名[doge]	
2020-02-24,弥弥弥子哒,1,在？玩上瘾了[热词系列_知识增加]	
2020-02-24,照沟渠的冥月,1,"总是向你索取（指五星好评）却不曾说谢谢你
直到长大以后才懂得你不容易（指受到一星毒打）
每次离开总是装做轻松的样子（指被卸载的时候卖萌）
微笑着说回去吧转身泪湿眼底（指担心下架）
肖：
多想和从前一样牵你温暖手掌（指被下载安装）
可是你不在我身旁托清风（指学校）捎去安康（指下载钉钉的命令）
王：
时光时光慢些吧（指延长假期多上网课）不要再让你变老了
我愿用我一切换你岁月长留（指多用钉钉上网课）
肖：
一生要强的爸爸我能为你做些什么（指尽职尽责多传作业）
微不足道的关心（指网课和作业）收下吧
王：
谢谢你做的一切双手撑起我们的家（指下载量和用户带来的收益）
总是竭尽所有把最好的给我（指被迫在摄像头前露出笑容）
肖：
我是你的骄傲吗还在为我而担心吗
你牵挂的孩子啊长大啦（指自刷提升评分）
[吃瓜][吃瓜][吃瓜][吃瓜][吃瓜][吃瓜][吃瓜][吃瓜][吃瓜][吃瓜]	"
2020-02-24,唯鏡,1,五星一次付清了，感动吗？[doge][doge][doge]	
2020-02-24,提灯望月,1,"题目:钉钉有啥好 
 标签:搞笑
[doge][妙啊]	"
2020-02-24,芦萎君,1,官方鬼畜最为致命[doge][doge]	
2020-02-24,北方の咸鱼酱,1,整活还上瘾了？[doge]	
2020-02-24,深蓝色的喜悦,1,还是热的[tv_doge]	
2020-02-24,渡鸦4466,1,震惊！钉钉被迫鬼畜，这究竟是人性的正义还是道德的升华[doge][doge]	
2020-02-24,哲学派派大星,1,不是声音好听的小姐姐   一星?☆☆☆☆[抠鼻]	
2020-02-24,一只帅仆桑,1,珍惜25号，过了明天钉钉就6级了，现在赶紧欺负一下[抠鼻]	
2020-02-24,千丝细雪,1,up主制作这个鬼畜钉钉的视频很辛苦，希望大家支持一下up主，给我点个赞[doge]	
2020-02-24,孤独深邃的罗曼医生,1,整活整得好，五星少不了。（分期）	
2020-02-24,应援姬,1,是个儿(skr)[doge]	
2020-02-24,Chuckyed,1,我也是个不爱学习的学生以前也不曾用过它，但却觉得钉钉不应该得1星!他是个好软件!他在灾情期间帮我们补习，学习，尽量把我们缺的课早点补上…我们学生的价值观应是努力，自强，天天向上既然做不到就该感到惭愧而不是骂它，这次钉钉它站在了正确的立场上我们没有资格去指责它，它也不需要向任何人道歉，它应该自豪，骄傲![点赞]	
2020-02-24,帕啦Q,1,这怕是涨粉最快的app官方了	
2020-02-24,advisement,1,所以钉钉是准备成为QQ吗？[doge][doge]	
2020-02-24,-布洛妮娅-扎伊切克-,1,等等，你们在谈什么东西有啥好？[doge]	
2020-02-24,钉钉DinkTalk,1,史上最贵联动????????	
2020-02-24,陆酱_,1,最近钉钉的分涨的好看 不会是自刷的吧[doge]	
2020-02-24,两只小团子,1,我想要钉钉的小姐姐，会唱歌的那种[doge]（这鸟可以啊）	
2020-02-24,门三さん,1,钉！~一星好评已到账★☆☆☆☆[OK][OK][OK][OK][OK]	
2020-02-24,泪LZH,1,这个官方疯了……[热词系列_你细品][热词系列_知识增加]	
2020-02-24,什嘛鬼啊,1,要问钉钉哪里好，钉钉屁股是块宝[doge]	
2020-02-24,万物皆伤情,1,只要不是上网课，你的鬼畜我还是会给三连的。[洛天依_滑稽][洛天依_可以]	
2020-02-24,月月鸟ヾ,1,阿里系现在活跃的像一群营销号[微笑]	
2020-02-24,chipmunt,1,照做了，被老师看见了，班主任在给我打电话[再见]求修改器给钉钉零星[无语][捂脸]	
2020-02-24,一个普通的x站用户,1,"在？美颜功能整一个[doge]
在？虚拟背景整一个[doge]
在？在线搜题整一个[doge]	"
2020-02-24,哈比_zzZZ,1,硬核Rap	
2020-02-24,马已经服,1,这是福利。	
2020-02-24,不会真有人取这个名吧,1,无聊的周一，随手点开了钉钉的视频，看到他为了让我打五星而使出了一身才华的样子，我笑出了朱叫，想到在上网课之余软件的开发商在拼命思考如何取悦屏幕前的我，我就感到充实而又欣慰，哎，上网课的生活往往就是这么朴实无华，且枯燥。	
2020-02-24,烟花丿易逝丨,1,只要来的早   傻子也能上热评[doge]	
2020-02-24,一颗晓沐,1,我想让up主觉得我很赞[微笑]	
2020-02-24,嘿瞧我的小菊花,1,跪了，整活钉，能让我好好上网课了不！老师，我想学习！[大哭]	
2020-02-24,sGeYinX,1,你说钉钉有啥好，市场评分1.59	
2020-02-24,籽岷哟,1,看看这更新速度和质量，比阿里巴巴好多了[妙啊][doge]	
2020-02-24,爷不做球辣,1,说的我不上网课都想下钉钉了[捂脸]	
2020-02-24,南楠呐QAQ,1,不就是个直播软件嘛[doge]	
2020-02-24,群胖虎,1,钉钉啥都好，就是星星少。问我怎么办，鬼畜区求饶[热词系列_可以]	
2020-02-24,鲤伴-king,1,刚来b站，原来在这里网课软件也能被五星分期，i了i了[doge]	
2020-02-24,biubiu帅的王大可l,1,想念语音小姐姐	
2020-02-24,jojo小白驴,1,钉钉挺好的，好在哪呢，好就好在好tmlgb[热词系列_锤]	
2020-02-24,爱丽大旗永不倒,1,高产的钉钉	
2020-02-24,那些年变成了光,1,"要用鬼畜打败鬼畜[抠鼻][吃瓜]
好活[滑稽]	"
2020-02-24,风雨蕾鸣,1,这孩子最近是不是受得刺激太大了。	
2020-02-24,某善良的一方通行,1,等到开学那日，便是我学生大军反攻之时，钉钉，别得意的太早[阴险][阴险]	
2020-02-24,依陆旅,1,"你说钉钉有啥好?
一天到晚再那叫，
一看血压直飚高，
心率不齐省开药。	"
2020-02-24,stars-时光,1,热乎的	
2020-02-24,稻草闲得慌,1,高产似那啥	
2020-02-24,DC马梦起夢马,1,你确定   你是办公软件[囧]	
2020-02-24,迷之女主角xxx_,1,"办公软件官方账号(?)
音乐区高产up主(?)	"
2020-02-24,白露凋花_,1,在？设个防沉迷？[doge]	
2020-02-24,是妹妹啊朋友,1,拖走吧，又疯一个[doge]	
2020-02-24,璇铁大刀,1,哟，这蝙蝠整活速度怪快[doge][doge][doge]	
2020-02-24,boy淦ll,1,严重怀疑是和腾讯QQ对线[笑哭][笑哭]	
2020-02-24,_瀧爧_,1,真就开始做up主了呗[偷笑]	
2020-02-24,梦莹肆泪,1,那个唱歌的妹子呢，我要听她唱[滑稽][滑稽]	
2020-02-24,Fireeslenter,1,发展成社交软件吧[偷笑]	
