评论时间,姓名,点赞数,评论内容
2020-02-28,卖猪头肉的小伙叽,2,三多的声音好好哦，awsl。[喜欢]	
2020-02-28,变动性,2,求生欲极强	
2020-02-28,菌茵子,2,"4级号是一种可爱的猫科生物，它会用头蹭蹭所有路过点赞的人，并发出软乎乎的喵喵声
(=?ω?=)（每日乞讨0/1）	"
2020-02-28,蚂蚁的奖学金,2,其实钉钉作为一个办公软件还是不错的，希望出个青少年模式，在1星与5星之间左右横跳[doge]	
2020-02-28,全世界最沙的雕,2,当歌手不好吗？做个虚拟主播它不香吗？为什么要上网课？	
2020-02-28,请关心智障儿童,2,说起来挺搞笑的，我眼眶湿润了	
2020-02-28,愿君柒安,2,"官方鬼畜逐渐上瘾，还挺好听[doge]
（ps  一个赞十分钟作业，一条评论一小时作业）[doge]	"
2020-02-28,人某猪,2,谢谢钉钉，没你的话我们都要停课了。[微笑][微笑]	
2020-02-28,茗若Moka,2,为什么他一直两级啊	
2020-02-28,黑陵羽,2,我顶不住了兄弟们，我去投敌了【爷不是汉奸】	
2020-02-28,流年age,2,你钉起来真好听 五星分期交给你	
2020-02-28,樱花树下的少年和吉他,2,"钉钉一到店，所有的人便都看着他笑，有的叫道，“钉钉，你又得一星好评了！”他不回答，对柜里说，“打一下卡，要一天网课。”便排出三星大钱。他们又故意的高声嚷道，“你一定又偷偷自刷五星了！”钉钉睁大眼睛说，“你怎么这样凭空污人清白……”
“什么清白？我前天亲眼见你偷去应用商城自刷，还评论好用。”钉钉便涨红了脸，手机上的五星显出，争辩道，“自刷不能算骗……好评！……网课人的事，能算骗么？”接连便是难懂的话，什么“钉钉万能”，什么“好评”之类，引得众人都哄笑起来：店内外充满了快活	"
2020-02-28,bili_75033746929,2,好惨一应用，明明什么都没做错，却一直在认错	
2020-02-28,我系YanYan,2,钉三多你怎么可以那么可爱！	
2020-02-28,女装把子于仁杰,2,?????	
2020-02-28,Tomoyorl,2,兄弟们别泪目啊，今天刚说眼泪也可能携带新冠病毒[doge][doge][doge]	
2020-02-28,章鱼是丸子,2,看来钉钉终于明白讨巧卖乖比卖惨更能打动人心的真香定律了吗[doge]	
2020-02-28,楠埝的名字很难念,2,"我还有4分钟上课[大哭]
但不怪你了
我投敌了[热词系列_真香]	"
2020-02-28,秃头院在逃院长,2,我想养一只钉三多了	
2020-02-28,NTSB大喵,2,给你了五星好评，一次性付清的。他们不想学就不学，我支持你哦	
2020-02-28,尽-荠麦青青,2,我叛变了[doge][笑哭]	
2020-02-28,只打我队友,2,叛变	
2020-02-28,铃村健一的哲学,2,我本来以为我不会用到，但今天就收到通知要用[大哭]	
2020-02-28,マリリン?モンロー,2,要想5星，除非马云亲子	
2020-02-28,bili_36809669032,2,头像换回来了？	
2020-02-28,账号已被和谐,2,我第一次想开学……现在我们不仅有网课和作业，还有了考试[笑哭]	
2020-02-28,简白de,2,钉钉变可爱了[tv_doge]兄弟们对不住了 我投敌了[热词系列_这次一定]	
2020-02-28,该用户名称丢失,2,没人鬼畜腾讯直播腾讯视频鸿合吗？？？？	
2020-02-28,肖谷卓,2,作为高三党其实还是很感谢的这么个软件的[tv_doge]	
2020-02-28,紫意菌,2,我是一名live2D模型制作者，看到钉钉娘的头像就被吸引了，花了10个小时来制作，想让她live2d出道，现在看到她被曝吸色，内心很是mmp[tv_抓狂]，我的时间和心血啊啊啊啊啊！	
2020-02-28,这是个名字唉,2,一开始可以，这样营销就有些过了	
2020-02-28,卫轻陵,2,钉钉挺不错的，如果你在用学习通就能理解我	
2020-02-28,你们稳住我来C,2,现在距高考还有100天！高考加油！[热词系列_奥力给]	
2020-02-28,西瓜不起沙,2,像这样的学习软件，老子有七个！	
2020-02-28,拥??,2,在？能不能抽个钉钉号封十年的奖？[doge]	
2020-02-28,覆水难收呀,2,哭了[笑哭]	
2020-02-28,神州上仙护佑人间,2,你给我把钉钉娘交出来，我给你五星好评。	
2020-02-28,某科学的哆啦迷,2,"想要熬夜看小说
想去日本看动漫
不管风雨有多少
没你就足够
就算你是钉本尊
就算你在网求饶
只要你还能学习
我们就投诉
天天关注新新闻
天天去评个低星
就是为了不学习
我们犯得上
喜欢看你的微笑
喜欢看的的声音
不管风雨有多少
我们不想用
其实我们不容易
其实我们天天学
我们真的不想学
你说怎么办
不想要天天被打
不想要天天被骂
只能去评星
有你就足够	"
2020-02-28,钉钉Dingspeak,2,又换头像！	
2020-02-28,某科学的哆啦迷,2,"想要偷摸玩手机
想要熬夜看小说
不管分雨有多少
有你就完蛋
喜欢听你的声音
喜欢去评个1星
还有分期付款
我也受不了
想要开发新功能
想要开启防沉迷
可惜公司不同意
还能怎么办
你ding起来真好听
像恶魔的声音
整个世界全部的时光
美的像画卷
想去日本去旅游
想去非洲去看猴
只要世界有你在
有你就崩溃
喜欢看你的图标
喜欢做你的作业
我也想要不学习
可惜都不让
也许你也有疑问
也许你在评星星
也许你也在抱怨
想要防沉迷
可惜我们做不到
可惜老板不审批
可惜我们要减员
还能怎么办
你ding起来真好听
我又有事了
天天学习天天工作
生活真快乐	"
2020-02-28,职业渡劫三百年,2,后悔给一星了，所以剩下的四星我都在这里给了，不用谢我[doge]????	
2020-02-28,专业洗白评论接单,2,不上墙每天刷5遍一心	
2020-02-28,寻yue君,2,"狗钉怎么
又把头像换回来了	"
2020-02-28,打工中の雷格西,2,我承认我馋这个燕姐姐的声音[蛆音娘_滑稽]要不考虑一下和吴亦凡来首电音合唱	
2020-02-28,KABUTO233,2,"现在下发任务小学部给钉钉一星?评论
          初中部的给半星评论
          高中部大学部的只需要给评论就好了星星?什么的不需要给了。	"
2020-02-28,summer仙女xxy,2,"你钉起来真好听
像唐僧在念经	"
2020-02-28,江先生酱吖,2,头像又换了……	
2020-02-28,bili_98315734012,2,"《你钉起来真好听》
想在冬天钻被窝
想要熬夜看小说
不料网课作业多
有苦没法说
延迟假期可不少
每日打卡逃不掉
老是看学生列表
就我在傻笑

你钉起来真好听 特别像午夜凶铃
像我专心学习 大妈在广场 放凤凰传奇
你钉起来真好听 像指甲抠墙壁
像我步行 遇到搅拌机 溅我一脸泥
你钉起来真好听 像满清十大酷刑
而我像白居易 要远征维京 秀才遇到兵
你钉起来真好听 像唐僧在念经
像首老歌 把我埋在 遗失的水域
你钉起来真好听 像玩死歌没CD
想我要看电影 抬头一行字 导演郭敬明
你钉起来真好听 像半夜看闪灵
整个世界 有你的鼓励 都关闭手机

建议大家都给个五星
分五次还清	"
2020-02-28,隐の痕,2,评论高赞一堆营销号	
2020-02-28,D线上的肖恩,2,头像又换了……感到了某种生存欲	
2020-02-28,黄黄不太慌,2,五星下次一定 但是我三连没了[热词系列_知识增加][热词系列_知识增加]	
2020-02-28,衫斯爬上了你的脊背,2,?????	
2020-02-28,祁裕是仙女,2,我爱网课，我爱钉钉，因为有了钉钉，我可以不用每天晚上8:30放学，下午只有一节课的时候，上完就放学了，而且作业也比一起少太多太多了！因为有了钉钉，我们有了双休日！双休日耶！太棒了吧！我爱钉钉！我爱钉钉！我爱钉钉！必须五星好评！	
2020-02-28,旧酒姬,2,"今天，高考倒计时100天，可是我却在对着手机发呆，
也是吖，我担心的不是高考，而是12月的考研吖(づ ●─● )づ
希望今年高考的小可爱们，霉运走开～(￣▽￣～)~[微笑]	"
2020-02-28,动来动去的acg大图书馆,2,"http://i1.hdslb.com/bfs/archive/b7baed780bf509fef2babb8aa68c9b52d67bdd86.jpg
封面，点赞拿，俺是雷锋	"
2020-02-28,勤俭持家小鹌鹑,2,为什么唱歌的小姐姐不来b站呢？噢，没准她来了，就没人看钉钉了[doge]	
2020-02-28,快乐滴小熊软糖,2,吸色了？	
2020-02-28,2511677486,2,钉钉 赶快出个国际版本。	
2020-02-28,小孔盛象,2,"百天了，兄弟们加油，奥力给
[热词系列_奥力给]	"
2020-02-28,有幸存活--Survivor,2,把我女儿交出来！头像换回去！换！回！去！[doge]	
2020-02-28,茫然awsl,2,三多为什么要换头像？	
2020-02-28,Cookie-君,2,"钉钉后天就要飙升到六级!
[热词系列_可以]	"
2020-02-28,光盘16,2,头像换了几次？[doge]	
2020-02-28,我管你孩子的滑板鞋,2,日本停课了[害羞] 盯[OK]安排！	
2020-02-28,烤红薯的葱葱,2,钉三多你头像怎么天天换	
2020-02-28,神风小日,2,还有100天高考，各位高三党加油(??ω??)??	
2020-02-28,我即是菌毯,2,我是喜欢你的歌吗？我就是馋你的封面	
2020-02-28,金坷垃小天使,2,在?出个本[doge]	
2020-02-28,无msg,2,话说，我上网课听过课吗[doge]	
2020-02-28,本間弥耶,2,那边钉钉还在上着课，我跑这边来听钉钉唱歌[妙啊]	
2020-02-28,妮阿米娅Niamia,2,"看前：我就情绪化了我要给钉钉一星
看时：诶呀我的妈呀好感动学习去了
看后：钉~请未提交【2月28日数学】的同学抓紧提交！
我学你大爷	"
2020-02-28,鹹魚興,2,论如何成为一个优秀的官方运营号，你得有学历有才能会填词会唱歌会剪视频会画画会撒娇会玩梗会卖萌，重要的是你得有一个撑腰的爸爸和一个有钱的哥哥(??灬??)	
2020-02-28,星际网红瓜,2,太可爱啦钉三多！！借你吉言！	
2020-02-28,一只天圣,2,你 钉 起 来 真 要 命[妙啊]	
2020-02-28,仓田真白酱,2,钉钉你又换头像了	
2020-02-28,Esxly,2,这个b怎么天天换头像？	
2020-02-28,玖依爱学习,2,我投敌了，一本在等着我	
2020-02-28,鲸落八苦,2,"一星好评（×）
用完学习通
钉钉五星（?）	"
2020-02-28,走兔yx,2,我们老师在钉钉说还是b站好用[吃瓜]	
2020-02-28,登登のaki少主ぁ,2,？？？？我给你大燕子扎一刀？？？	
2020-02-28,书包带,2,活生生把B站用成了网易云[doge]	
2020-02-28,一个粉着鸽子的老棉粉,2,三多，你又双叒叕换头像了?	
2020-02-28,清风吹离愁56,2,蝙蝠又换头像了，吓得我去打了个一星[妙啊][妙啊]	
2020-02-28,西凉回响,2,逆子你唱歌真好听，还有又换头像？	
2020-02-28,Akizuki_Maria,2,头像换回来[doge]	
2020-02-28,OT06獅子山精神,2,我喜歡這個藝術風格	
2020-02-28,゜Cat,2,"口水歌加词
还要蹭一波热度[加油武汉][加油武汉]	"
2020-02-28,合心橙,2,你钉起来真好听，就像五星分期付款下次也不一定~	
2020-02-28,艾伦攻城狮,2,怎么换头像了	
2020-02-28,L柠M檬,2,我听哭了 钉钉你好能抓住泪点啊x虽然我今年不中考也不高考，但还是希望今年中高考的学弟学妹和学姐学哥们都能考出好成绩，都能考上自己心怡的学校！！！！！加油！！！	
2020-02-28,米哈游派蒙,2,换了三次了	
2020-02-28,Nowinter_MNW无冬,2,钉钉公关可以写进教科书了，成为历史	
2020-02-28,起名字真丫的烦,2,日本人民需要你钉三蝠[doge][doge]	
2020-02-28,挥手告别小时光,2,我觉得本来一星就有抱负上课和开玩笑的意思    人家钉钉有社会责任感拿出来帮你们还帮错了   都已经这样公关了我看评论还有一些不服气的   可以啊  那你不服气你自己发评论就行了   在别人那里不停的刷蝙蝠啊什么的  觉得这个词还不够敏感么 你只觉得钉钉不好  你试过别的么  重点来了   我们用的一开始是希沃白板  卡到老师进不去房间  后来换的云视讯  云视讯还没有三多这么可爱的娃呢  也没有声  还得开摄像头   穿个睡衣  不洗头都习惯了  云视讯用了将近半个月了  有的老师功能还没摸清楚呢  云视讯冷冰冰的界面  想想脑瓜子都疼  反正因为三多可爱路转粉吧  希望以后能看到更好的三多！	
2020-02-28,小矮马就是我,2,我对不起大家，我真的喜欢上钉钉了[tv_点赞]	
2020-02-28,是天一,2,其实想学习的没觉得钉钉这软件有啥不好[妙啊]	
2020-02-28,哒da哒da哒da哒da哒da,2,我要叛变投敌了	
2020-02-28,柴性恋的HR,2,这公关真的厉害，这种和恶意打成一片化解矛盾的思路我也的确喜欢。而且也得承认mv很好。这手真的好。	
2020-02-28,都是冲浪何必纠结名字,2,有一说一，你怎么换头像换上瘾了hhhhh我美少女版都还没看几次呢。	
2020-02-28,两小罐可乐,2,？？我刚看头像还是个可爱小姐姐突然换成小燕子？？你还在在熬夜啊，辛苦啦[洛天依_打尻]	
2020-02-28,阿璃璃璃璃ljj,2,又偷偷换头像！！！	
2020-02-28,超级大帅遥,2,你们都被它外表迷糊了么......，那行我也阻止不了你们了，暑假钉钉见。	
2020-02-28,震世_滑翔master,2,手机玩久了感觉做作业成了一种享受我是不是没救了[热词系列_打卡][热词系列_知识增加][热词系列_可以]	
2020-02-28,流去,2,为什么人设图抄袭没人说	
2020-02-28,元让的左,2,。。。[无语]这营销手段还一个比一个高明了	
2020-02-28,叫紫云的兔子,2,阿里人才真的多，这一波我直接背弃组织投敌去了	
2020-02-28,木头ea,3,当我在不知不觉中循环了这个视频亿遍时，我发现，我爱上了一只燕子。[微笑]	
2020-02-27,-黎一欧-,2,虽然上课用的不是钉钉，但是好羡慕啊，别的学生用钉钉每天都能好好上课，我们却因为服务器崩溃被限制使用时间段[大哭][大哭]	
2020-02-27,桑田一葱,2,钉钉都能娘化[小电视_笑]真懂二次元[小电视_赞]	
2020-02-27,奶油冰山,2,叛变了朋友们，太可爱了，投敌了	
2020-02-27,在下bug君,2,在？头像的翅膀换成蝙蝠的[doge]	
2020-02-27,yftw113,2,发刷假弹幕的人心里也真是没点数了，你讨厌学习讨厌钉钉全世界的人都讨厌？一口气把对学习对老师学校的厌恶都发泄在一个软件身上的，这么不理智的人才是少数吧，不过是被潮流带了节奏，仔细想想至于？	
2020-02-27,逃离山海经的帝江,2,进军日本考虑下[doge]	
2020-02-27,无恋之颜,2,卧槽，一个原本吉祥物那么丑的APP硬是给你们整出道成了二次元美少女[笑哭]	
2020-02-27,我是Niko喵y,2,我希望某些明星的公关团队能学着点，看看人家的公关和营销方式	
2020-02-27,明明有名字,2,还在挣扎吗，真是辛苦您了，向您的努力致敬！	
2020-02-27,疯子的节操,2,为了解决公司的问题，钉钉娘决定成为偶像！	
2020-02-27,一只屁桃少女,2,它真的好可爱啊[大哭]这个mv也好感人	
2020-02-27,冰修影桐舞,2,钉钉是我见过奴性最强的学习软件了【仅次于希尔薇】。。。。。	
2020-02-27,钟离茶殷,2,我喜欢钉钉[热词系列_猛男必看]	
2020-02-27,爱做梦的废废,2,日本学校下周停课，快点推广出日文版啊！[吃瓜]	
2020-02-27,咸鱼呵是咸鱼,2,感觉已经在出道营业了[喜极而泣][喜极而泣][doge]	
2020-02-27,无聊的小饺子,2,"当我还是个小号的时候我觉得四级大佬高高在上，而当我五级的时候突然发现前面还有六级巨头，为啥我在b站玩出了修仙的感觉。

不过其实说了这么多，只是想来欺负欺负这个二级的up主[蛆音娘_滑稽]	"
2020-02-27,苏氏仙,2,"[doge]特别感谢钉三多
因为上网课太无聊，我就挂在那里，自己在旁边做减肥操，已经瘦了五斤了[星星眼]
最近做拉伸特疼[doge]就赶紧记两下数学变式。么么扎，早日脱单，我不想再当寡王了	"
2020-02-27,汗血宝猪,2,钉钉：为了拯救阿里巴巴，决定出道成为偶像[热词系列_知识增加]	
2020-02-27,Joye啊,2,哈哈哈哈，你说实话，是不是因为怕被骂才换的女孩子头像！！！	
2020-02-27,潮鸣凝汐诺,2,建国以后不许成精 滑稽.jpg	
2020-02-27,汐尔微醬,2,不得不说，这蝙蝠还挺可爱	
2020-02-27,我乃滑稽大法师,2,为什么关注你，怎么说呢？只是因为你做的鬼畜[微笑][微笑]鬼畜是鬼畜，咱应用市场还是的五星分期的[调皮]	
2020-02-27,可爱什么的最好次了,2,请女歌手vtb出道~	
2020-02-27,先生的周嘉鱼,2,钉钉在？为什么分屏看直播不记录时间？	
2020-02-27,晏戈可以叫晏哥或阉割,2,哈哈哈反省一下为什么对线版的赞比这里多4倍[呲牙][呲牙]	
2020-02-27,奎奎奎奎楏,2,专门来学生的聚集地哔哩哔哩讨赞，真有一手嗷[呲牙][支持]学不来学不来	
2020-02-27,沧海博一笑,2,刚觉得挺好听，钉钉又响了[热词系列_我哭了]	
2020-02-27,风斩缘,2,听说日本的朋友也用用你[doge]	
2020-02-27,缓弦绝声,2,号外，号外，钉三多打感情牌啦[喜极而泣]	
2020-02-27,60594391978_bili,2,我仿佛看到了钉钉是如何渐渐收服包括我在内一部分人的心，说实话，真的有点恨不起来了呢，虽然一直在心里提醒自己理智一点，不要被...嗯，“蛊惑”，但是，......我对不起组织，对不起还在前线战斗的同志们[大哭][大哭][大哭]	
2020-02-27,一只小蜜蜂嗡嗡嗡嗡嗡,2,钉钉本钉：我要洗白太难了呜呜呜[笑哭]	
2020-02-27,坠入你的梦境,2,你好，头像以及封面画师吸色实锤	
2020-02-27,快乐巴蒂在线撞车,2,有人吗，谁帮我找找豫团，我在热评里没看到他，难得啊。	
2020-02-27,恋爱大师花子,2,日本中小学停课了，钉钉去帮帮他们[doge]	
2020-02-27,梨涡星王子,2,日本学生也要用钉钉了是吗？日月同钉[doge][笑哭]	
2020-02-27,哔噗噗,2,太想要五星了，求生欲都溢出来了	
2020-02-27,沙中艺,2,我不害怕因为我不用你但是还有别的[无语]	
2020-02-27,认真的listener,2,钉钉！赶紧开拓日本市场[吃瓜]	
2020-02-27,杂食的罗罗,2,钉钉公关真的强这方法太有效了，不愧是阿里的儿砸	
2020-02-27,英语不及格不改网名,2,看这个让我[热词系列_知识增加]我要[热词系列_吹爆]钉钉唱得真是[热词系列_妙啊]这是我心里的[热词系列_镇站之宝]我的[热词系列_知识盲区]也没有了，本来不爱听钉钉唱歌的，但现在[热词系列_真香]真是[热词系列_神仙UP][热词系列_不愧是你]现在我每天都[热词系列_打卡]所以我说[热词系列_你币有了]我也决定[热词系列_这次一定][热词系列_三连]如果你觉得我很[热词系列_秀]是个[热词系列_“狼火”]那么，左下角[热词系列_可以]来一下吗？[热词系列_我太南了]（此	
2020-02-27,Aslowly,2,钉钉，日本中小学3月2号就要停课了，这可是开拓海外市场的大好机会，快去造福日本人民[doge]	
2020-02-27,安白kk,2,有的人，钉着钉着，就哔哩哔哩了[tv_坏笑]	
2020-02-27,月球是我啃圆的,2,歪布巴布	
2020-02-27,带抽象学家,2,放过钉钉了，智学网出来挨打	
2020-02-27,阿谭真的很严格,2,其实钉钉对高三党来说真的还挺有用的，在家不能自律，高考也没说要推迟，真的很容易被弯道超车	
2020-02-27,天元丶之花,2,你去vtb出道吧，第一个单推你！！！！！	
2020-02-27,破碎鸢尾,2,我竟然感觉有被治愈到！不说了，我现在就回去抱我家燕崽子！（唔……我jio得可以改成萌宠养成学习软件，按时签到可以加好感度之类的……【当然，我在想peach……】）[doge]	
2020-02-27,Guariana,2,祝2020年考生金榜题名，5星不再一次付清！[加油][加油]	
2020-02-27,铛-哩个铛,2,头像真好看	
2020-02-27,可爱的双生宝宝一羕殷,2,你去当百大吧，更有前途啊[笑哭]	
2020-02-27,Leeremonat,2,"我愿称你为最强公关！
爱了爱了[doge][doge]	"
2020-02-27,欧阳小方,2,"（点进来）嗯？钉钉又整活？
（观看）啧，有点意思。
（看完）求一键三。。。什么？宁这是要出道？[热词系列_知识增加]	"
2020-02-27,逆-风笑,2,"“下次一定”这四个字是真的挺打击创作者心情的.....
哪怕就算知道这可能只是粉丝发着玩，但心里也会想七想八，想着是不是有的人会当真啊，会不会真的不投币点赞啦之类的
对于UP来说，点赞数是5000还是5100或许并不会有太直观的区别，但是当up回头看自己的作品时，可能区区一条弹幕就足以影响心情，那更何况是满屏的下次一定......
只能希望大家在up要三连的时候，请发一句：
“下次，也不一定！”
“下次，也不一定”这六个字是真的挺打击创作者心情的.....
哪怕就算知道这可能只是粉丝发着玩，但心里也会想七想八，想着是不是有的人会当真啊，会不会真的不投币点赞啦之类的
对于UP来说，点赞数是5000还是5100或许并不会有太直观的区别，但是当up回头看自己的作品时，可能区区一条弹幕就足以影响心情，那更何况是满屏的下次，也不一定......
只能希望大家在up要三连的时候，请发一句：
“下次，也一定不！”
“下次，也一定不”这六个字是真的挺打击创作者心情的.....
哪怕就算知道这可能只是粉丝发着玩，但心里也会想七想八，想着是不是有的人会当真啊，会不会真的不投币点赞啦之类的
对于UP来说，点赞数是5000还是5100或许并不会有太直观的区别，但是当up回头看自己的作品时，可能区区一条弹幕就足以影响心情，那更何况是满屏的下次，也一定不......
只能希望大家在up要三连的时候，请发一句：
“没有下次了！”
“没有下次了”这五个字是真的挺打击创作者心情的.....
哪怕就算知道这可能只是粉丝发着玩，但心里也会想七想八，想着是不是有的人会当真啊，会不会真的不投币点赞啦之类的
对于UP来说，点赞数是0还是1或许并不会有太直观的区别，但是当up回头看自己的作品时，可能区区一条弹幕就足以影响心情，那更何况是满屏的没有下次了...
只能希望大家在up要三连的时候，请发一句
“从来都没有过！”
“从来也没有过”这六个字是真的挺打击创作者心情的.....
哪怕就算知道这可能只是粉丝发着玩，但心里也会想七想八，想着是不是有的人会当真啊，会不会真的不投币点赞啦之类的
对于UP来说，点赞数是0还是1或许并不会有太直观的区别，但是当up回头看自己的作品时，可能区区一条弹幕就足以影响心情，那更何况是满屏的没有下次了...
只能希望大家在up要三连的时候，请发一句
“滾！”【画风突变】	"
2020-02-27,青汰logic,2,说实话钉钉的视频质量挺高的。	
2020-02-27,今天有在好好学习呐,2,我   儿   子   竟   然   是   个   女   的   ？	
2020-02-27,转角见女装碧诗,2,"原版[doge][doge][doge][doge][滑稽][滑稽][滑稽]
《你钉起来真好听》
想在冬天钻被窝
想要熬夜看小说
不料网课作业多
有苦没法说
延迟假期可不少
每日打卡逃不掉
老是看学生列表
就我在傻笑

你钉起来真好听 特别像午夜凶铃
像我专心学习 大妈在广场 放凤凰传奇
你钉起来真好听 像指甲抠墙壁
像我步行 遇到搅拌机 溅我一脸泥
你钉起来真好听 像满清十大酷刑
而我像白居易 要远征维京 秀才遇到兵
你钉起来真好听 像唐僧在念经
像首老歌 把我埋在 遗失的水域
你钉起来真好听 像玩死歌没CD
想我要看电影 抬头一行字 导演郭敬明
你钉起来真好听 像半夜看闪灵
整个世界 有你的鼓励 都关闭手机

建议大家都给个五星
分五次还清	"
2020-02-27,喎夞,2,在？我还是喜欢钉三多那只小燕子，换一下？	
2020-02-27,敬生靈,2,现在啊，只是提前体验，等以后上班才明白钉钉的恐怖[笑]	
2020-02-27,神蝶24K,2,好可爱 我三连了 不过五星还是得分期 一码是一码[tv_doge][tv_doge][tv_doge]	
2020-02-27,一大口娃哈哈哈哈,2,众所周知钉钉是一款音乐播放器??	
2020-02-27,非洲黑人在线抬棺,2,蝙蝠变成人了？？[奸笑]	
2020-02-27,FQ无言,2,你钉起来真好听，分五次给一星～	
2020-02-27,半纸丶折鸢,2,我赌粉丝一半以上都是毕业生或大学生[OK][doge][doge]	
2020-02-27,御坂13169,2,你看这个钉钉，像不像??？？？[热词系列_知识增加][热词系列_你细品]	
2020-02-27,某幻的外卖,2,整这么可爱，你是要出道吗你？！[doge][doge][doge]	
2020-02-27,七荔,2,五星，不分期	
2020-02-27,冷凝霜official,2,钉钉娘化了，可以出本了[吃瓜]	
2020-02-27,中二真腻害,2,??????????	
2020-02-27,死宅别在做梦了,2,学习通你看看人家	
2020-02-27,其实我单推杜老师,2,[热词系列_我全都要]想承包这个女声，有机会么	
2020-02-27,雨未Kirakira,2,?????，太可爱了，谢谢你	
2020-02-27,天罡醇风,2,一波公关路转粉	
2020-02-27,子慕安,2,你可真恶心，优化软件的事情一个不做，搁这里营销。口区[热词系列_不愧是你]	
2020-02-27,风吟墨竹,2,@钉钉DingTalk 钉钉国际版，考虑一下（尤其是日韩）[滑稽][doge]	
2020-02-27,胖鸡会瘦吗,2,开口电，我手机电满了[doge][doge]	
2020-02-27,吃胡萝卜の熊,2,钉钉你靠鬼畜赚钱吧[抠鼻]什么?网课，五星分期	
2020-02-27,千石扶子丶,2,好感动是怎么肥四，祝各位学弟学妹们中考高考加油，三连有了[OK]	
2020-02-27,班级文摘报,2,"祝高考的考上理想的大学[奋斗]
祝中考的考上理想的中学[奋斗]
祝小升初的考个理想的初中[奋斗]
金榜题名[2020]
金榜题名[2020]
金榜题名[2020]	"
2020-02-27,南瓜馅饺子,2,上网课不用钉钉的我，看见这只小灰鸟哎妈呀太可了。	
2020-02-27,鬼火戏猪猴,2,"听说出了个新的直播软件评分很低 就下载试了试
难怪评分低 刚让主播跳舞都不愿意 还问我哪个班的	"
2020-02-27,jayuii,2,虽然我用的不是钉钉，但是钉钉太可爱了?^???^?	
2020-02-27,太空喵喵喵,2,钉钉日语版和韩语，还不赶紧准备？	
2020-02-27,热心市民-贞公平,2,"我们是                  up的粉丝
　　/　　　       ／　｜　　＼
? ??)ノ　　　\( ???\( ???\( ???

我们喜欢             up主！
　　/　　　  ｜　    ｜　　｜
? ??)ノ　     \( ???\( ???\( ???

我们要       点赞     投币   吃up！       
　　/　　　  ｜　    ｜　　｜
? ??)ノ　     \( ???\( ???\( ???
　 ......
　　　 
?д?)?д?)?д?)　　　(???

 
对，吃up，拿刀叉来。   好啊好啊
　|　　　|　　　｜　　　　\
? ??)ノ? ??)ノ? ??)ノ　\( ???	"
2020-02-27,伊之瞳光,2,"《你钉起来真好听》
想在冬天钻被窝
想要熬夜看小说
不料网课作业多
有苦没法说
延迟假期可不少
每日打卡逃不掉
老是看学生列表
就我在傻笑

你钉起来真好听 特别像午夜凶铃
像我专心学习 大妈在广场 放凤凰传奇
你钉起来真好听 像指甲抠墙壁
像我步行 遇到搅拌机 溅我一脸泥
你钉起来真好听 像满清十大酷刑
而我像白居易 要远征维京 秀才遇到兵
你钉起来真好听 像唐僧在念经
像首老歌 把我埋在 遗失的水域
你钉起来真好听 像玩死歌没CD
想我要看电影 抬头一行字 导演郭敬明
你钉起来真好听 像半夜看闪灵
整个世界 有你的鼓励 都关闭手机

建议大家都给个五星
分五次还清	"
2020-02-27,-梅花十三-,2,建议钉钉出个虚拟歌姬出道，让大家一起调教调教[doge]	
2020-02-27,不二一叮,2,我逃课被抓，然后记名了，一星处理	
2020-02-27,普洱茶与猫,2,别人问钉钉是什么，不是鬼畜就是歌[热词系列_你细品]	
2020-02-27,叶子上的雨珠,2,"2020终是最不平凡的一年，在家学习真的需要网课和钉钉这一类软件，监督不自律的学生。

2020不平凡，那就让今年高考，中考的朋友们也做个不平凡的人吧！听着钉钉的声音等着你们金榜题名！加油学习吧！武汉赢了，大家都赢！	"
2020-02-27,丰富的教养-高贵-清纯,2,真就上瘾了呗，以及对兄弟们说，我带你们打？[热词系列_知识增加]	
2020-02-27,红茶大师李田所的红茶,2,转行的奇怪官方增加了[热词系列_知识增加][doge]	
2020-02-27,馄饨猫,2,你们是音乐公司？	
2020-02-27,TTTooLazy,2,u1s1，真的很可爱，也真的被感动到了。追梦能成真那里对高三学生来说真的泪目。希望弹幕里的害怕是玩梗吧。	
2020-02-27,黑se的宝石,2,在？av88651718，中 门 对 狙	
2020-02-27,香草奶昔_枸杞味儿,2,几天不见，你连头像都换了。。原来我养的是个女鹅吗[热词系列_真香]	
2020-02-27,-鸽德-,2,"仔细想想钉钉也没做错什么。无非是同学老师们不想这么辛苦，发泄一下怨气……
其实仔细想想也没必要嘛	"
2020-02-27,-鸽德-,2,高手，头像都换成萌妹了，公关真强	
2020-02-27,澪月不是0,2,在？为什么换头像[doge]	
2020-02-27,爱你的古砸鸭,2,oppo已五星，钉钉加油鸭	
2020-02-27,账号已注销,2,资本家的软件却向韭菜要五星，平穷的韭菜只好分期啦	
2020-02-27,吴机智呐,2,隔壁播放八百多万了，你对狙没打过人家啊	
2020-02-27,钉钉DlngTaik,2,你看，我是高仿	
2020-02-27,万航之舰,2,你钉起来真好听，像宫保燕子丁，焦燕布丁，红烧燕子，燕窝……[doge]	
2020-02-27,沈阳鲜果汁CEO,2,为了拯救app评分，准备成为偶像	
2020-02-27,灰烬Mz,2,史 诗 级 公 关	
